publisher_domain,ssp_domain,seller_id,relationship,verified_legal_entity
news18.com,taboola.com,1493669,DIRECT,Not Tracked (Non-Top 3 SSP)
news18.com,taboola.com,1493675,DIRECT,Not Tracked (Non-Top 3 SSP)
news18.com,taboola.com,1493671,DIRECT,Not Tracked (Non-Top 3 SSP)
news18.com,taboola.com,1493661,DIRECT,Not Tracked (Non-Top 3 SSP)
news18.com,pubmatic.com,156307,RESELLER,Not Tracked (Non-Top 3 SSP)
news18.com,appnexus.com,3364,RESELLER,Not Tracked (Non-Top 3 SSP)
news18.com,indexexchange.com,183756,RESELLER,Not Tracked (Non-Top 3 SSP)
news18.com,contextweb.com,560382,RESELLER,Not Tracked (Non-Top 3 SSP)
news18.com,tremorhub.com,z87wm,RESELLER,Not Tracked (Non-Top 3 SSP)
news18.com,rubiconproject.com,16698,RESELLER,"Taboola, Inc."
news18.com,openx.com,539154393,RESELLER,Not Tracked (Non-Top 3 SSP)
news18.com,freewheel.tv,799921,RESELLER,Not Tracked (Non-Top 3 SSP)
news18.com,smartadserver.com,3563,RESELLER,Not Tracked (Non-Top 3 SSP)
news18.com,beachfront.com,13749,RESELLER,Not Tracked (Non-Top 3 SSP)
news18.com,improvedigital.com,1577,RESELLER,Not Tracked (Non-Top 3 SSP)
news18.com,video.unrulymedia.com,1166984029,RESELLER,Not Tracked (Non-Top 3 SSP)
news18.com,inmobi.com,a985e39014a94721a8e97c929d32ef9d,RESELLER,Not Tracked (Non-Top 3 SSP)
news18.com,pubnative.net,1007180,RESELLER,Not Tracked (Non-Top 3 SSP)
news18.com,smaato.com,1100047487,RESELLER,Not Tracked (Non-Top 3 SSP)
news18.com,sonobi.com,9a1db44c9c,RESELLER,Not Tracked (Non-Top 3 SSP)
news18.com,yahoo.com,59189,RESELLER,Not Tracked (Non-Top 3 SSP)
news18.com,imds.tv,82376,RESELLER,Not Tracked (Non-Top 3 SSP)
news18.com,vidoomy.com,2717565,RESELLER,Not Tracked (Non-Top 3 SSP)
news18.com,omgstudios.com,0603231,RESELLER,Not Tracked (Non-Top 3 SSP)
news18.com,taboola.com,1493677,DIRECT,Not Tracked (Non-Top 3 SSP)
news18.com,pubmatic.com,156307,RESELLER,Not Tracked (Non-Top 3 SSP)
news18.com,rubiconproject.com,16698,RESELLER,"Taboola, Inc."
news18.com,freewheel.tv,536174-r-523319,RESELLER,Not Tracked (Non-Top 3 SSP)
news18.com,beachfront.com,13749,RESELLER,Not Tracked (Non-Top 3 SSP)
news18.com,smaato.com,1100047487,RESELLER,Not Tracked (Non-Top 3 SSP)
news18.com,sonobi.com,9a1db44c9c,RESELLER,Not Tracked (Non-Top 3 SSP)
news18.com,sharethrough.com,RVhuFS44,RESELLER,Not Tracked (Non-Top 3 SSP)
news18.com,amxrtb.com,105199725,RESELLER,Not Tracked (Non-Top 3 SSP)
news18.com,emxdgt.com,1643,RESELLER,Not Tracked (Non-Top 3 SSP)
news18.com,media.net,8CU292ZDI,RESELLER,Not Tracked (Non-Top 3 SSP)
news18.com,yieldmo.com,3357506016601120771,RESELLER,Not Tracked (Non-Top 3 SSP)
news18.com,triplelift.com,14073,RESELLER,Not Tracked (Non-Top 3 SSP)
news18.com,inmobi.com,a985e39014a94721a8e97c929d32ef9d,RESELLER,Not Tracked (Non-Top 3 SSP)
news18.com,google.com,pub-3677668629134422,RESELLER,Taboola.com Ltd.
news18.com,themediagrid.com,I2G5ZV,RESELLER,Not Tracked (Non-Top 3 SSP)
news18.com,pubnative.net,1007180,RESELLER,Not Tracked (Non-Top 3 SSP)
news18.com,media.net,8CU7949E6,RESELLER,Not Tracked (Non-Top 3 SSP)
news18.com,vidgyor.com,20135,DIRECT,Not Tracked (Non-Top 3 SSP)
news18.com,vidgyor.com,10015,DIRECT,Not Tracked (Non-Top 3 SSP)
news18.com,pubmatic.com,162319,DIRECT,Not Tracked (Non-Top 3 SSP)
news18.com,rubiconproject.com,24246,RESELLER,Unlisted / Unknown ID
news18.com,smartadserver.com,4734,RESELLER,Not Tracked (Non-Top 3 SSP)
news18.com,smartadserver.com,4734-OB,RESELLER,Not Tracked (Non-Top 3 SSP)
news18.com,jio.com,4891,DIRECT,Not Tracked (Non-Top 3 SSP)
news18.com,openx.com,559803239,RESELLER,Not Tracked (Non-Top 3 SSP)
news18.com,adsolut.in,17164,DIRECT,Not Tracked (Non-Top 3 SSP)
news18.com,playstream.media,2294,DIRECT,Not Tracked (Non-Top 3 SSP)
news18.com,orangeclickmedia.com,C-1170,DIRECT,Not Tracked (Non-Top 3 SSP)
news18.com,adops.gr,bbce6f15bd68ddf10d67933362543646,DIRECT,Not Tracked (Non-Top 3 SSP)
news18.com,rubiconproject.com,20086,DIRECT,ORANGE CLICK MEDIA & COMMERCE LTD
news18.com,video.unrulymedia.com,6111915185540403805,DIRECT,Not Tracked (Non-Top 3 SSP)
news18.com,adform.com,2904,DIRECT,Not Tracked (Non-Top 3 SSP)
news18.com,openx.com,540861995,DIRECT,Not Tracked (Non-Top 3 SSP)
news18.com,smartadserver.com,3172,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,google.com,pub-6453680425766689,DIRECT,HT Digital Streams Limited
livemint.com,google.com,pub-9783515403541006,DIRECT,HT Digital Streams Limited
livemint.com,google.com,pub-5317723601985028,DIRECT,HT Digital Streams Limited
livemint.com,google.com,pub-7491439242520231,DIRECT,HT Digital Streams Limited
livemint.com,google.com,pub-3519012463091331,DIRECT,Unlisted / Unknown ID
livemint.com,google.com,pub-8689788042544137,DIRECT,HT Digital Streams Limited
livemint.com,google.com,pub-7074981215098344,DIRECT,Unlisted / Unknown ID
livemint.com,google.com,pub-9249387667015878,DIRECT,HT Digital Streams Limited
livemint.com,appnexus.com,8938,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,pubmatic.com,156370,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,pubmatic.com,161041,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,pubmatic.com,157015,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,rubiconproject.com,17094,DIRECT,HT Digital Stream Ltd.
livemint.com,rubiconproject.com,17926,DIRECT,Google
livemint.com,openx.com,541079857,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,openx.com,559078642,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,openx.com,561520038,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,openx.com,563691124,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,openx.com,561146114,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,indexexchange.com,193227,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,indexexchange.com,193111,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,indexexchange.com,200539,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,indexexchange.com,187699,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,triplelift.com,9259,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,triplelift.com,9259-EB,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,rhythmone.com,1513110450,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,video.unrulymedia.com,1513110450,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,aps.amazon.com,04490307-82e6-4a26-8a03-ce88452d8ffd,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,indexexchange.com,193227,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,rubiconproject.com,17094,DIRECT,HT Digital Stream Ltd.
livemint.com,triplelift.com,7174,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,pubmatic.com,161041,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,appnexus.com,1908,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,ad-generation.jp,12474,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,districtm.io,100962,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,yieldmo.com,2719019867620450718,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,appnexus.com,3663,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,gumgum.com,14141,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,admanmedia.com,726,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,sharethrough.com,7144eb80,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,emxdgt.com,2009,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,appnexus.com,1356,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,contextweb.com,562541,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,smartadserver.com,4496,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,themediagrid.com,JTQKMP,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,sovrn.com,375328,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,lijit.com,375328,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,beachfront.com,14804,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,improvedigital.com,2050,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,mintegral.com,10043,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,appnexus.com,8938,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,sonobi.com,7f5fa520f8,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,onetag.com,770a440e65869c2,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,media.net,8CUZ1MK22,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,risecodes.com,63832beef8189a00015cb6d3,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,uis.mobfox.com,93308,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,yahoo.com,55029,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,mediago.io,045ac24b888bcf59a09731e7f0f2084f,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,adyoulike.com,7463c359225e043c111036d7a29affa5,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,minutemedia.com,01gya4708ddm,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,visiblemeasures.com,1052,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,imds.tv,82606,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,openx.com,559078642,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,kargo.com,8824,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,start.io,123111883,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,nativo.com,5711,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,connectad.io,455,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,supply.colossusssp.com,836,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,rhythmone.com,1654642120,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,video.unrulymedia.com,216527408,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,opera.com,pub12058951686464,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,richaudience.com,MMuGgvZcVd,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,thebrave.io,1234794,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,bidline.net,550e8400,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,sovrn.com,291493,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,lijit.com,291493,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,lijit.com,291493-eb,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,appnexus.com,1360,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,gumgum.com,11645,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,openx.com,538959099,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,openx.com,539924617,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,pubmatic.com,137711,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,pubmatic.com,156212,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,pubmatic.com,156700,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,rubiconproject.com,17960,RESELLER,Sovrn Inc.
livemint.com,teads.tv,21035,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,teads.tv,26257,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,pubmatic.com,160148,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,pubmatic.com,160148,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,pubmatic.com,160149,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,pubmatic.com,160149,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,brightcom.com,20490,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,onlinemediasolutions.com,20490,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,amxrtb.com,105199514,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,appnexus.com,11801,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,onomagic.com,204901,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,rubiconproject.com,24364,RESELLER,GetMedia LLC
livemint.com,getmediamx.com,1220490,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,rubiconproject.com,20416,RESELLER,ONOMAGIC LTD
livemint.com,onetag.com,75753f1ebcc343c,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,aps.amazon.com,48266a61-b3d9-4cb7-b172-553abc6a42a4,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,appnexus.com,15127,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,smartadserver.com,4253,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,smartadserver.com,3439,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,limpid.tv,920490,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,pubmatic.com,161332,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,indexexchange.com,189744,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,audienciad.com,204902,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,rubiconproject.com,21310,RESELLER,Limpid Technologies Pte. Ltd
livemint.com,sovrn.com,374814,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,lijit.com,374814-eb,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,lijit.com,374814,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,appnexus.com,12366,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,pubmatic.com,159477,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,sparcmedia.com,320490,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,appnexus.com,13162,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,sharethrough.com,lTiXlNiO,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,themediagrid.com,IRK975,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,yieldmo.com,2757543169808605705,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,openx.com,537153209,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,media.net,8CUB46Z7R,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,adyoulike.com,e102ab4faade732565927e57d62d6b8b,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,sonobi.com,42a06dc622,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,adform.com,2708,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,onetag.com,7b561459c997848,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,google.com,pub-5231479214411897,RESELLER,Online Media Solutions Ltd.
livemint.com,rhythmone.com,1059622079,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,contextweb.com,560606,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,sonobi.com,37dd19ad4a,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,ogury.com,5015ee0b-3532-4702-83f1-74d26fa9bbd2,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,seedtag.com,668799da2900df0007dc38aa,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,adform.com,2708,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,advibe.media,820490,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,adyoulike.com,e9a771d72c076dbe3cafc2c6477f9238,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,sharethrough.com,LxFeZvU4,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,infolinks.com,3355932,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,infolinks.com,3370030,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,appnexus.com,3251,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,pubmatic.com,156872,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,sonobi.com,0e0a64d7d3,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,sovrn.com,268479,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,lijit.com,268479,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,google.com,pub-6373315980741255,RESELLER,Thriving Plus LLC
livemint.com,google.com,pub-4299156005397946,RESELLER,"Infolinks Media, LLC"
livemint.com,indexexchange.com,191306,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,openx.com,543174347,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,yahoo.com,58723,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,advertising.com,6202,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,pubmatic.com,60809,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,emxdgt.com,1918,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,xandr.com,3251,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,lijit.com,268479-eb,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,google.com,pub-7858377917172490,RESELLER,PubGrowth LLC
livemint.com,google.com,pub-1463455084986126,RESELLER,"PubGrowth, LLC"
livemint.com,rhythmone.com,2221906906,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,video.unrulymedia.com,2221906906,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,appnexus.com,7666,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,rubiconproject.com,156042,RESELLER,Unlisted / Unknown ID
livemint.com,33across.com,0010b00002CpYhEAAV,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,rubiconproject.com,16414,RESELLER,"33Across, Inc"
livemint.com,pubmatic.com,156423,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,appnexus.com,10239,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,openx.com,537120563,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,yahoo.com,57289,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,advertising.com,12543,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,appnexus.com,1356,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,advertising.com,28246,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,rubiconproject.com,11006,RESELLER,OneTag S.R.L.
livemint.com,onetag.com,598ce3ddaee8c90,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,engagebdr.com,10475,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,e-planning.net,901a809a65f984a4,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,improvedigital.com,2016,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,inmobi.com,b4821b1325c44dc581b04d743ca46575,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,rubiconproject.com,11726,RESELLER,INMOBI PTE LTD
livemint.com,themediagrid.com,V19ZSB,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,triplelift.com,11582,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,conversantmedia.com,100232,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,media.net,8CUY6IX4H,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,yahoo.com,59875,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,disqus.com,533,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,zeta.com,533,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,adcolony.com,b175a0e2e9f44ee9,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,aps.amazon.com,de948cab-9232-4f2a-90f5-794be75952c6,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,sharethrough.com,5pFlvV45,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,smartadserver.com,3238,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,amitydigital.io,493,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,152media.info,152M658,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,axonix.com,59081,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,freewheel.tv,1598755,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,freewheel.tv,1598756,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,gamoshi.io,267-b5549,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,imds.tv,82583,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,qortex.ai,194667,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,rubiconproject.com,24138,RESELLER,Unlisted / Unknown ID
livemint.com,yieldmo.com,3117806966060032819,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,zetaglobal.net,533,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,freewheel.tv,1602928,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,freewheel.tv,1602929,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,supply.colossusssp.com,410,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,adtarget.com.tr,765564,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,admatic.com.tr,adm-pub-2977111241,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,contextweb.com,563449,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,imds.tv,82604,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,rubiconproject.com,13344,RESELLER,Synacor Inc
livemint.com,conversantmedia.com,20923,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,triplelift.com,11582,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,addigi.media,176543395,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,admanmedia.com,2222,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,ads.oveeo.com,769945,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,adyoulike.com,1f301d3bcd723f5c372070bdfd142940,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,google.com,pub-9368783394598679,RESELLER,9701 Philta Way LLC
livemint.com,insticator.com,54cd3cd8-a633-45c0-a4b5-e794bd0d5622,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,ogury.com,aa55d50a-3f3d-4a95-bd47-ad5c0b120481,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,rubiconproject.com,20322,RESELLER,Infolinks Media LLC
livemint.com,sharethrough.com,1SghQadK,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,supply.colossusssp.com,818,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,video.unrulymedia.com,3948367200,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,yieldmo.com,3078438591206989879,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,taboola.com,1447970,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,taboola.com,1447971,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,taboola.com,1447972,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,taboola.com,1449308,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,taboola.com,1455383,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,taboola.com,1455385,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,taboola.com,1465096,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,spotx.tv,71451,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,spotxchange.com,71451,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,pubmatic.com,156307,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,appnexus.com,3364,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,indexexchange.com,183756,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,contextweb.com,560382,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,openx.com,539154393,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,tremorhub.com,z87wm,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,rubiconproject.com,16698,RESELLER,"Taboola, Inc."
livemint.com,freewheel.tv,799921,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,smartadserver.com,3563,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,beachfront.com,13749,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,emxdgt.com,1643,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,improvedigital.com,1577,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,video.unrulymedia.com,1166984029,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,smaato.com,1100047487,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,synacor.com,82376,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,sonobi.com,9a1db44c9c,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,yahoo.com,59189,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,taboola.com,1322292,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,spotx.tv,71451,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,spotxchange.com,71451,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,advertising.com,8603,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,appnexus.com,3364,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,indexexchange.com,183756,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,contextweb.com,560382,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,openx.com,539154393,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,rhythmone.com,1166984029,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,advertising.com,28458,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,adyoulike.com,28ad2f40b1f6f683d160ee433903c399,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,smartadserver.com,4496-OB,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,smartadserver.com,4496,DIRECT,Not Tracked (Non-Top 3 SSP)
livemint.com,ogury.com,ede8d6ba-5a3f-4dfa-85aa-8cfb3c42f970,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,adyoulike.com,b4bf4fdd9b0b915f746f6747ff432bde,RESELLER,Not Tracked (Non-Top 3 SSP)
livemint.com,appnexus.com,3703,RESELLER,Not Tracked (Non-Top 3 SSP)
